NodeID,Day,Weekday,Hour,Availability
Node_14,30,1,2,1
Node_14,31,2,18,1
Node_14,31,2,11,1
Node_14,31,2,15,1
Node_14,31,2,0,1
Node_14,31,2,1,1
Node_14,31,2,21,1
Node_14,31,2,12,1
Node_14,31,2,7,1
Node_14,31,2,17,1
Node_14,31,2,19,1
Node_14,31,2,10,1
Node_14,31,2,8,1
Node_14,32,3,7,1
Node_14,32,3,4,1
Node_14,32,3,20,1
Node_14,32,3,21,1
Node_14,32,3,11,1
Node_14,33,4,15,1
Node_14,33,4,5,1
Node_14,33,4,16,1
Node_14,33,4,3,1
Node_14,33,4,9,1
Node_14,33,4,13,1
Node_14,33,4,17,1
Node_14,33,4,21,1
Node_14,33,4,10,1
Node_14,34,5,0,1
Node_14,34,5,11,1
Node_14,34,5,17,1
Node_14,34,5,7,1
Node_14,34,5,4,1
Node_14,34,5,14,1
Node_14,35,6,11,1
Node_14,35,6,9,1
Node_14,36,0,9,1
Node_14,36,0,5,1
Node_14,36,0,19,1
Node_14,36,0,12,1
Node_14,36,0,22,1
Node_14,37,1,23,1
Node_14,37,1,20,1
Node_14,37,1,10,1
Node_14,37,1,2,1
Node_14,37,1,5,1
Node_14,37,1,14,1
Node_14,37,1,18,1
Node_14,37,1,4,1
Node_14,37,1,19,1
Node_14,37,1,6,1
Node_14,37,1,7,1
Node_14,38,2,22,1
Node_14,38,2,20,1
Node_14,38,2,18,1
Node_14,38,2,0,1
Node_14,38,2,16,1
Node_14,38,2,12,1
Node_14,38,2,14,1
Node_14,38,2,11,1
Node_14,38,2,17,1
Node_14,38,2,15,1
Node_14,39,3,0,1
Node_14,39,3,9,1
Node_14,39,3,7,1
Node_14,39,3,10,1
Node_14,39,3,17,1
Node_14,39,3,14,1
Node_14,39,3,15,1
Node_14,39,3,13,1
Node_14,40,4,9,1
Node_14,40,4,20,1
Node_14,40,4,14,1
Node_14,40,4,2,1
Node_14,40,4,4,1
Node_14,41,5,8,1
Node_14,42,6,1,1
Node_14,42,6,14,1
Node_14,42,6,22,1
Node_14,42,6,20,1
Node_14,43,0,14,1
Node_14,43,0,22,1
Node_14,43,0,6,1
Node_14,43,0,18,1
Node_14,43,0,15,1
Node_14,44,1,18,1
Node_14,44,1,10,1
Node_14,44,1,3,1
Node_14,44,1,0,1
Node_14,44,1,11,1
Node_14,44,1,22,1
Node_14,45,2,23,1
Node_14,45,2,4,1
Node_14,45,2,1,1
Node_14,45,2,10,1
Node_14,45,2,21,1
Node_14,45,2,12,1
Node_14,45,2,18,1
Node_14,45,2,3,1
Node_14,45,2,7,1
Node_14,45,2,19,1
Node_14,45,2,6,1
Node_14,45,2,13,1
Node_14,46,3,6,1
Node_14,46,3,2,1
Node_14,46,3,16,1
Node_14,46,3,17,1
Node_14,46,3,7,1
Node_14,46,3,19,1
Node_14,46,3,22,1
Node_14,46,3,4,1
Node_14,46,3,18,1
Node_14,46,3,5,1
Node_14,47,4,19,1
Node_14,47,4,21,1
Node_14,47,4,16,1
Node_14,47,4,22,1
Node_14,47,4,17,1
Node_14,48,5,21,1
Node_14,48,5,22,1
Node_14,48,5,11,1
Node_14,48,5,12,1
Node_14,48,5,1,1
Node_14,49,6,5,1
Node_14,49,6,18,1
Node_14,49,6,13,1
Node_14,50,0,15,1
Node_14,50,0,20,1
Node_14,50,0,2,1
Node_14,50,0,6,1
Node_14,50,0,11,1
Node_14,50,0,1,1
Node_14,50,0,19,1
Node_14,50,0,23,1
Node_14,51,1,2,1
Node_14,51,1,19,1
Node_14,51,1,16,1
Node_14,51,1,23,1
Node_14,51,1,12,1
Node_14,52,2,20,1
Node_14,52,2,4,1
Node_14,52,2,21,1
Node_14,52,2,14,1
Node_14,52,2,8,1
Node_14,52,2,12,1
Node_14,52,2,5,1
Node_14,53,3,9,1
Node_14,53,3,2,1
Node_14,53,3,6,1
Node_14,53,3,0,1
Node_14,53,3,17,1
Node_14,54,4,5,1
Node_14,54,4,1,1
Node_14,54,4,19,1
Node_14,54,4,8,1
Node_14,54,4,6,1
Node_14,54,4,3,1
Node_14,54,4,17,1
Node_14,54,4,13,1
Node_14,55,5,14,1
Node_14,56,6,18,1
Node_14,57,0,10,1
Node_14,57,0,2,1
Node_14,57,0,1,1
Node_14,57,0,15,1
Node_14,57,0,17,1
Node_14,57,0,23,1
Node_14,57,0,20,1
Node_14,57,0,18,1
Node_14,57,0,11,1
Node_14,57,0,16,1
Node_14,57,0,6,1
Node_14,57,0,4,1
Node_14,58,1,14,1
Node_14,58,1,18,1
Node_14,58,1,19,1
Node_14,58,1,2,1
Node_14,58,1,7,1
Node_14,58,1,8,1
Node_14,59,2,4,1
Node_14,59,2,14,1
Node_14,59,2,16,1
Node_14,59,2,12,1
Node_14,59,2,15,1
Node_14,59,2,8,1
Node_14,59,2,13,1
Node_14,59,2,6,1
Node_14,60,3,0,1
Node_14,60,3,1,1
Node_14,60,3,22,1
Node_14,60,3,6,1
Node_14,60,3,14,1
Node_14,60,3,8,1
Node_14,60,3,15,1
Node_14,60,3,12,1
Node_14,60,3,16,1
Node_14,60,3,3,1
Node_14,60,3,10,1
Node_14,60,3,7,1
Node_15,1,0,4,1
Node_15,1,0,11,1
Node_15,1,0,3,1
Node_15,1,0,10,1
Node_15,1,0,16,1
Node_15,1,0,14,1
Node_15,1,0,13,1
Node_15,1,0,0,1
Node_15,1,0,6,1
Node_15,1,0,19,1
Node_15,2,1,9,1
Node_15,2,1,21,1
Node_15,2,1,1,1
Node_15,2,1,5,1
Node_15,3,2,2,1
Node_15,3,2,3,1
Node_15,3,2,6,1
Node_15,3,2,16,1
Node_15,3,2,8,1
Node_15,4,3,7,1
Node_15,4,3,10,1
Node_15,4,3,14,1
Node_15,4,3,5,1
Node_15,4,3,13,1
Node_15,5,4,14,1
Node_15,5,4,5,1
Node_15,5,4,12,1
Node_15,5,4,20,1
Node_15,5,4,3,1
Node_15,5,4,17,1
Node_15,5,4,21,1
Node_15,5,4,19,1
Node_15,5,4,0,1
Node_15,6,5,13,1
Node_15,6,5,22,1
Node_15,6,5,6,1
Node_15,6,5,18,1
Node_15,7,6,5,1
Node_15,7,6,14,1
Node_15,7,6,16,1
Node_15,8,0,6,1
Node_15,8,0,16,1
Node_15,8,0,14,1
Node_15,8,0,22,1
Node_15,8,0,9,1
Node_15,8,0,2,1
Node_15,9,1,8,1
Node_15,9,1,3,1
Node_15,9,1,16,1
Node_15,9,1,19,1
Node_15,9,1,4,1
Node_15,9,1,5,1
Node_15,10,2,23,1
Node_15,10,2,1,1
Node_15,10,2,7,1
Node_15,10,2,3,1
Node_15,10,2,17,1
Node_15,10,2,0,1
Node_15,10,2,5,1
Node_15,10,2,15,1
Node_15,10,2,22,1
Node_15,10,2,14,1
Node_15,10,2,21,1
Node_15,10,2,9,1
Node_15,11,3,18,1
Node_15,11,3,0,1
Node_15,11,3,11,1
Node_15,11,3,17,1
Node_15,11,3,3,1
Node_15,12,4,18,1
Node_15,12,4,10,1
Node_15,12,4,17,1
Node_15,12,4,20,1
Node_15,12,4,0,1
Node_15,12,4,23,1
Node_15,12,4,5,1
Node_15,12,4,14,1
Node_15,13,5,6,1
Node_15,14,6,10,1
Node_15,14,6,14,1
Node_15,14,6,8,1
Node_15,14,6,18,1
Node_15,15,0,12,1
Node_15,15,0,21,1
Node_15,15,0,4,1
Node_15,15,0,0,1
Node_15,15,0,3,1
Node_15,16,1,10,1
Node_15,16,1,1,1
Node_15,16,1,9,1
Node_15,16,1,12,1
Node_15,16,1,11,1
Node_15,16,1,4,1
Node_15,16,1,18,1
Node_15,16,1,0,1
Node_15,16,1,7,1
Node_15,16,1,14,1
Node_15,16,1,21,1
Node_15,17,2,22,1
Node_15,17,2,5,1
Node_15,17,2,17,1
Node_15,17,2,23,1
Node_15,17,2,0,1
Node_15,17,2,11,1
Node_15,17,2,14,1
Node_15,17,2,6,1
Node_15,17,2,10,1
Node_15,17,2,12,1
Node_15,17,2,15,1
Node_15,18,3,22,1
Node_15,18,3,13,1
Node_15,18,3,23,1
Node_15,18,3,18,1
Node_15,18,3,14,1
Node_15,18,3,5,1
Node_15,18,3,11,1
Node_15,18,3,8,1
Node_15,19,4,23,1
Node_15,19,4,9,1
Node_15,19,4,2,1
Node_15,19,4,12,1
Node_15,19,4,15,1
Node_15,19,4,19,1
Node_15,19,4,18,1
Node_15,20,5,2,1
Node_15,20,5,7,1
Node_15,21,6,23,1
Node_15,21,6,19,1
Node_15,21,6,4,1
Node_15,22,0,3,1
Node_15,22,0,17,1
Node_15,22,0,16,1
Node_15,22,0,7,1
Node_15,22,0,5,1
Node_15,23,1,15,1
Node_15,23,1,5,1
Node_15,23,1,19,1
Node_15,23,1,21,1
Node_15,23,1,14,1
Node_15,23,1,1,1
Node_15,24,2,0,1
Node_15,24,2,14,1
Node_15,24,2,13,1
Node_15,24,2,16,1
Node_15,24,2,7,1
Node_15,24,2,20,1
Node_15,24,2,21,1
Node_15,24,2,4,1
Node_15,24,2,19,1
Node_15,24,2,5,1
Node_15,24,2,9,1
Node_15,24,2,1,1
Node_15,25,3,10,1
Node_15,25,3,16,1
Node_15,25,3,20,1
Node_15,25,3,15,1
Node_15,25,3,21,1
Node_15,25,3,8,1
Node_15,25,3,19,1
Node_15,26,4,3,1
Node_15,26,4,6,1
Node_15,26,4,16,1
Node_15,26,4,21,1
Node_15,26,4,5,1
Node_15,26,4,7,1
Node_15,26,4,0,1
Node_15,26,4,13,1
Node_15,26,4,10,1
Node_15,26,4,23,1
Node_15,26,4,17,1
Node_15,26,4,8,1
Node_15,27,5,16,1
Node_15,28,6,6,1
Node_15,29,0,17,1
Node_15,29,0,11,1
Node_15,29,0,23,1
Node_15,29,0,13,1
Node_15,29,0,9,1
Node_15,29,0,7,1
Node_15,29,0,16,1
Node_15,29,0,20,1
Node_15,29,0,15,1
Node_15,29,0,14,1
Node_15,29,0,19,1
Node_15,29,0,0,1
Node_15,30,1,12,1
Node_15,30,1,13,1
Node_15,30,1,6,1
Node_15,30,1,18,1
Node_15,30,1,16,1
Node_15,30,1,7,1
Node_15,30,1,15,1
Node_15,30,1,20,1
Node_15,30,1,14,1
Node_15,30,1,8,1
Node_15,30,1,2,1
Node_15,31,2,14,1
Node_15,31,2,10,1
Node_15,31,2,13,1
Node_15,31,2,0,1
Node_15,31,2,15,1
Node_15,31,2,7,1
Node_15,31,2,8,1
Node_15,31,2,3,1
Node_15,31,2,20,1
Node_15,31,2,2,1
Node_15,32,3,19,1
Node_15,32,3,18,1
Node_15,32,3,12,1
Node_15,32,3,9,1
Node_15,32,3,16,1
Node_15,32,3,10,1
Node_15,32,3,11,1
Node_15,32,3,13,1
Node_15,32,3,4,1
Node_15,33,4,16,1
Node_15,33,4,9,1
Node_15,33,4,3,1
Node_15,33,4,17,1
Node_15,33,4,1,1
Node_15,33,4,10,1
Node_15,33,4,19,1
Node_15,33,4,6,1
Node_15,33,4,4,1
Node_15,33,4,20,1
Node_15,33,4,7,1
Node_15,33,4,2,1
Node_15,34,5,16,1
Node_15,34,5,2,1
Node_15,35,6,1,1
Node_15,36,0,7,1
Node_15,36,0,2,1
Node_15,36,0,21,1
Node_15,36,0,8,1
Node_15,36,0,9,1
Node_15,36,0,0,1
Node_15,36,0,17,1
Node_15,36,0,1,1
Node_15,37,1,17,1
Node_15,37,1,8,1
Node_15,37,1,11,1
Node_15,37,1,14,1
Node_15,37,1,1,1
Node_15,38,2,0,1
Node_15,38,2,19,1
Node_15,38,2,17,1
Node_15,38,2,16,1
Node_15,38,2,10,1
Node_15,38,2,12,1
Node_15,38,2,1,1
Node_15,39,3,7,1
Node_15,39,3,12,1
Node_15,39,3,14,1
Node_15,39,3,6,1
Node_15,39,3,3,1
Node_15,39,3,20,1
Node_15,39,3,4,1
Node_15,39,3,1,1
Node_15,39,3,0,1
Node_15,40,4,9,1
Node_15,40,4,4,1
Node_15,40,4,7,1
Node_15,40,4,8,1
Node_15,42,6,13,1
Node_15,42,6,1,1
Node_15,43,0,17,1
Node_15,43,0,14,1
Node_15,43,0,22,1
Node_15,43,0,2,1
Node_15,44,1,1,1
Node_15,44,1,5,1
Node_15,44,1,17,1
Node_15,44,1,9,1
Node_15,44,1,7,1
Node_15,45,2,8,1
Node_15,45,2,16,1
Node_15,45,2,14,1
Node_15,45,2,18,1
Node_15,45,2,1,1
Node_15,45,2,23,1
Node_15,45,2,17,1
Node_15,45,2,15,1
Node_15,45,2,0,1
Node_15,45,2,19,1
Node_15,45,2,4,1
Node_15,46,3,11,1
Node_15,46,3,1,1
Node_15,46,3,18,1
Node_15,46,3,20,1
Node_15,46,3,22,1
Node_15,46,3,12,1
Node_15,46,3,10,1
Node_15,46,3,3,1
Node_15,46,3,5,1
Node_15,46,3,15,1
Node_15,46,3,4,1
Node_15,47,4,22,1
Node_15,47,4,16,1
Node_15,47,4,15,1
Node_15,47,4,12,1
Node_15,47,4,11,1
Node_15,47,4,21,1
Node_15,47,4,5,1
Node_15,47,4,7,1
Node_15,49,6,12,1
Node_15,49,6,2,1
Node_15,50,0,7,1
Node_15,50,0,19,1
Node_15,50,0,17,1
Node_15,50,0,16,1
Node_15,51,1,15,1
Node_15,51,1,21,1
Node_15,51,1,3,1
Node_15,51,1,7,1
Node_15,51,1,11,1
Node_15,51,1,1,1
Node_15,51,1,18,1
Node_15,51,1,20,1
Node_15,51,1,14,1
Node_15,52,2,19,1
Node_15,52,2,21,1
Node_15,52,2,10,1
Node_15,52,2,1,1
Node_15,52,2,6,1
Node_15,52,2,7,1
Node_15,52,2,16,1
Node_15,52,2,2,1
Node_15,52,2,20,1
Node_15,52,2,15,1
Node_15,53,3,21,1
Node_15,53,3,9,1
Node_15,53,3,23,1
Node_15,53,3,4,1
Node_15,53,3,14,1
Node_15,53,3,5,1
Node_15,53,3,22,1
Node_15,53,3,3,1
Node_15,53,3,19,1
Node_15,53,3,2,1
Node_15,53,3,1,1
Node_15,54,4,18,1
Node_15,54,4,5,1
Node_15,54,4,1,1
Node_15,54,4,11,1
Node_15,54,4,0,1
Node_15,54,4,23,1
Node_15,54,4,19,1
Node_15,54,4,4,1
Node_15,54,4,7,1
Node_15,54,4,6,1
Node_15,54,4,22,1
Node_15,55,5,23,1
Node_15,55,5,12,1
Node_15,56,6,12,1
Node_15,56,6,3,1
Node_15,56,6,23,1
Node_15,56,6,17,1
Node_15,56,6,16,1
Node_15,56,6,9,1
Node_15,57,0,14,1
Node_15,57,0,18,1
Node_15,57,0,7,1
Node_15,57,0,19,1
Node_15,57,0,22,1
Node_15,57,0,21,1
Node_15,57,0,9,1
Node_15,57,0,2,1
Node_15,57,0,15,1
Node_15,57,0,10,1
Node_15,57,0,1,1
Node_15,57,0,0,1
Node_15,58,1,13,1
Node_15,58,1,20,1
Node_15,58,1,7,1
Node_15,58,1,15,1
Node_15,58,1,1,1
Node_15,59,2,9,1
Node_15,59,2,12,1
Node_15,59,2,22,1
Node_15,59,2,0,1
Node_15,59,2,20,1
Node_15,60,3,17,1
Node_15,60,3,5,1
Node_15,60,3,12,1
Node_15,60,3,8,1
Node_15,60,3,9,1
Node_15,60,3,4,1
Node_15,60,3,19,1
Node_15,60,3,13,1
Node_16,1,0,3,1
Node_16,1,0,1,1
Node_16,1,0,12,1
Node_16,1,0,15,1
Node_16,2,1,2,1
Node_16,2,1,18,1
Node_16,2,1,5,1
Node_16,2,1,9,1
Node_16,2,1,4,1
Node_16,3,2,20,1
Node_16,3,2,4,1
Node_16,3,2,10,1
Node_16,3,2,6,1
Node_16,3,2,5,1
Node_16,4,3,17,1
Node_16,4,3,3,1
Node_16,4,3,4,1
Node_16,4,3,2,1
Node_16,4,3,14,1
Node_16,4,3,10,1
Node_16,4,3,1,1
Node_16,4,3,9,1
Node_16,4,3,16,1
Node_16,4,3,6,1
Node_16,4,3,12,1
Node_16,5,4,20,1
Node_16,5,4,16,1
Node_16,5,4,12,1
Node_16,5,4,8,1
Node_16,5,4,11,1
Node_16,5,4,0,1
Node_16,5,4,3,1
Node_16,5,4,2,1
Node_16,6,5,21,1
Node_16,6,5,20,1
Node_16,6,5,14,1
Node_16,6,5,9,1
Node_16,6,5,19,1
Node_16,7,6,14,1
Node_16,7,6,16,1
Node_16,7,6,7,1
Node_16,7,6,23,1
Node_16,7,6,9,1
Node_16,7,6,12,1
Node_16,8,0,9,1
Node_16,8,0,12,1
Node_16,8,0,6,1
Node_16,8,0,5,1
Node_16,8,0,14,1
Node_16,9,1,23,1
Node_16,9,1,16,1
Node_16,9,1,3,1
Node_16,9,1,17,1
Node_16,9,1,21,1
Node_16,9,1,9,1
Node_16,9,1,0,1
Node_16,9,1,15,1
Node_16,9,1,6,1
Node_16,9,1,22,1
Node_16,9,1,18,1
Node_16,9,1,19,1
Node_16,10,2,20,1
Node_16,10,2,7,1
Node_16,10,2,21,1
Node_16,10,2,9,1
Node_16,11,3,1,1
Node_16,11,3,13,1
Node_16,11,3,8,1
Node_16,11,3,2,1
Node_16,11,3,19,1
Node_16,11,3,17,1
Node_16,11,3,21,1
Node_16,11,3,15,1
Node_16,11,3,23,1
Node_16,11,3,18,1
Node_16,11,3,14,1
Node_16,11,3,5,1
Node_16,12,4,21,1
Node_16,12,4,19,1
Node_16,12,4,12,1
Node_16,12,4,3,1
Node_16,12,4,17,1
Node_16,12,4,4,1
Node_16,12,4,16,1
Node_16,12,4,1,1
Node_16,12,4,8,1
Node_16,12,4,10,1
Node_16,12,4,5,1
Node_16,12,4,23,1
Node_16,13,5,13,1
Node_16,13,5,2,1
Node_16,14,6,20,1
Node_16,14,6,6,1
Node_16,14,6,3,1
Node_16,15,0,18,1
Node_16,15,0,3,1
Node_16,15,0,11,1
Node_16,15,0,13,1
Node_16,15,0,1,1
Node_16,15,0,8,1
Node_16,16,1,7,1
Node_16,16,1,17,1
Node_16,16,1,10,1
Node_16,16,1,20,1
Node_16,16,1,19,1
Node_16,16,1,0,1
Node_16,16,1,16,1
Node_16,16,1,1,1
Node_16,16,1,14,1
Node_16,17,2,2,1
Node_16,17,2,22,1
Node_16,17,2,21,1
Node_16,17,2,14,1
Node_16,17,2,6,1
Node_16,17,2,4,1
Node_16,17,2,16,1
Node_16,17,2,7,1
Node_16,17,2,10,1
Node_16,17,2,1,1
Node_16,17,2,18,1
Node_16,18,3,22,1
Node_16,18,3,16,1
Node_16,18,3,10,1
Node_16,18,3,6,1
Node_16,18,3,4,1
Node_16,18,3,20,1
Node_16,18,3,17,1
Node_16,18,3,11,1
Node_16,18,3,23,1
Node_16,18,3,5,1
Node_16,19,4,15,1
Node_16,19,4,7,1
Node_16,19,4,8,1
Node_16,19,4,3,1
Node_16,19,4,5,1
Node_16,19,4,21,1
Node_16,19,4,11,1
Node_16,19,4,12,1
Node_16,19,4,22,1
Node_16,19,4,9,1
Node_16,19,4,19,1
Node_16,19,4,16,1
Node_16,20,5,2,1
Node_16,20,5,10,1
Node_16,20,5,13,1
Node_16,20,5,21,1
Node_16,21,6,12,1
Node_16,22,0,23,1
Node_16,22,0,17,1
Node_16,22,0,4,1
Node_16,22,0,3,1
Node_16,22,0,0,1
Node_16,22,0,2,1
Node_16,23,1,5,1
Node_16,23,1,3,1
Node_16,23,1,9,1
Node_16,23,1,0,1
Node_16,23,1,16,1
Node_16,23,1,23,1
Node_16,23,1,11,1
Node_16,23,1,14,1
Node_16,23,1,10,1
Node_16,24,2,1,1
Node_16,24,2,13,1
Node_16,24,2,4,1
Node_16,24,2,16,1
Node_16,24,2,8,1
Node_16,24,2,20,1
Node_16,24,2,6,1
Node_16,24,2,19,1
Node_16,24,2,17,1
Node_16,24,2,9,1
Node_16,24,2,10,1
Node_16,25,3,1,1
Node_16,25,3,4,1
Node_16,25,3,0,1
Node_16,25,3,20,1
Node_16,25,3,8,1
Node_16,25,3,9,1
Node_16,26,4,14,1
Node_16,26,4,10,1
Node_16,26,4,13,1
Node_16,26,4,23,1
Node_16,26,4,17,1
Node_16,26,4,11,1
Node_16,26,4,12,1
Node_16,26,4,20,1
Node_16,26,4,5,1
Node_16,26,4,7,1
Node_16,26,4,4,1
Node_16,27,5,17,1
Node_16,27,5,23,1
Node_16,27,5,4,1
Node_16,27,5,12,1
Node_16,27,5,20,1
Node_16,28,6,17,1
Node_16,28,6,11,1
Node_16,28,6,14,1
Node_16,28,6,23,1
Node_16,28,6,13,1
Node_16,28,6,5,1
Node_16,29,0,8,1
Node_16,29,0,13,1
Node_16,29,0,6,1
Node_16,29,0,23,1
Node_16,29,0,18,1
Node_16,30,1,1,1
Node_16,30,1,23,1
Node_16,30,1,11,1
Node_16,30,1,9,1
Node_16,30,1,14,1
Node_16,31,2,18,1
Node_16,31,2,0,1
Node_16,31,2,21,1
Node_16,31,2,3,1
Node_16,31,2,2,1
Node_16,31,2,22,1
Node_16,31,2,15,1
Node_16,32,3,5,1
Node_16,32,3,3,1
Node_16,32,3,7,1
Node_16,32,3,16,1
Node_16,32,3,1,1
Node_16,32,3,19,1
Node_16,32,3,17,1
Node_16,32,3,2,1
Node_16,32,3,15,1
Node_16,32,3,10,1
Node_16,32,3,11,1
Node_16,32,3,14,1
Node_16,33,4,22,1
Node_16,33,4,23,1
Node_16,33,4,2,1
Node_16,33,4,4,1
Node_16,35,6,11,1
Node_16,35,6,7,1
Node_16,35,6,10,1
Node_16,35,6,13,1
Node_16,35,6,0,1
Node_16,35,6,3,1
Node_16,36,0,15,1
Node_16,36,0,23,1
Node_16,36,0,22,1
Node_16,36,0,12,1
Node_16,36,0,19,1
Node_16,36,0,0,1
Node_16,36,0,21,1
Node_16,36,0,7,1
Node_16,36,0,9,1
Node_16,37,1,23,1
Node_16,37,1,21,1
Node_16,37,1,22,1
Node_16,37,1,3,1
Node_16,37,1,13,1
Node_16,37,1,15,1
Node_16,37,1,2,1
Node_16,37,1,10,1
Node_16,37,1,0,1
Node_16,37,1,17,1
Node_16,38,2,13,1
Node_16,38,2,7,1
Node_16,38,2,4,1
Node_16,38,2,16,1
Node_16,38,2,3,1
Node_16,38,2,23,1
Node_16,38,2,11,1
Node_16,38,2,17,1
Node_16,38,2,22,1
Node_16,38,2,9,1
Node_16,39,3,17,1
Node_16,39,3,4,1
Node_16,39,3,8,1
Node_16,39,3,10,1
Node_16,39,3,18,1
Node_16,39,3,15,1
Node_16,39,3,22,1
Node_16,39,3,2,1
Node_16,39,3,12,1
Node_16,39,3,23,1
Node_16,39,3,19,1
Node_16,39,3,3,1
Node_16,40,4,11,1
Node_16,40,4,0,1
Node_16,40,4,10,1
Node_16,40,4,18,1
Node_16,40,4,4,1
Node_16,40,4,19,1
Node_16,40,4,9,1
Node_16,40,4,21,1
Node_16,40,4,13,1
Node_16,43,0,19,1
Node_16,43,0,3,1
Node_16,43,0,8,1
Node_16,43,0,22,1
Node_16,44,1,7,1
Node_16,44,1,17,1
Node_16,44,1,23,1
Node_16,44,1,16,1
Node_16,44,1,10,1
Node_16,44,1,13,1
Node_16,44,1,8,1
Node_16,44,1,18,1
Node_16,44,1,6,1
Node_16,44,1,11,1
Node_16,44,1,15,1
Node_16,45,2,22,1
Node_16,45,2,11,1
Node_16,45,2,18,1
Node_16,45,2,1,1
Node_16,45,2,2,1
Node_16,45,2,4,1
Node_16,45,2,6,1
Node_16,46,3,8,1
Node_16,46,3,3,1
Node_16,46,3,12,1
Node_16,46,3,16,1
Node_16,47,4,5,1
Node_16,47,4,20,1
Node_16,47,4,4,1
Node_16,47,4,9,1
Node_16,48,5,6,1
Node_16,48,5,20,1
Node_16,48,5,11,1
Node_16,50,0,20,1
Node_16,50,0,18,1
Node_16,50,0,21,1
Node_16,50,0,23,1
Node_16,51,1,5,1
Node_16,51,1,12,1
Node_16,51,1,19,1
Node_16,51,1,21,1
Node_16,51,1,14,1
Node_16,51,1,22,1
Node_16,51,1,9,1
Node_16,51,1,20,1
Node_16,51,1,8,1
Node_16,51,1,23,1
Node_16,51,1,3,1
Node_16,51,1,18,1
Node_16,52,2,17,1
Node_16,52,2,2,1
Node_16,52,2,7,1
Node_16,52,2,23,1
Node_16,52,2,6,1
Node_16,52,2,21,1
Node_16,53,3,6,1
Node_16,53,3,10,1
Node_16,53,3,16,1
Node_16,53,3,7,1
Node_16,53,3,5,1
Node_16,53,3,14,1
Node_16,54,4,20,1
Node_16,54,4,23,1
Node_16,54,4,14,1
Node_16,54,4,13,1
Node_16,54,4,7,1
Node_16,54,4,1,1
Node_16,54,4,22,1
Node_16,55,5,8,1
Node_16,55,5,7,1
Node_16,55,5,22,1
Node_16,55,5,3,1
Node_16,55,5,2,1
Node_16,55,5,18,1
Node_16,56,6,7,1
Node_16,57,0,5,1
Node_16,57,0,8,1
Node_16,57,0,17,1
Node_16,57,0,4,1
Node_16,57,0,14,1
Node_16,57,0,13,1
Node_16,57,0,22,1
Node_16,57,0,18,1
Node_16,58,1,23,1
Node_16,58,1,14,1
Node_16,58,1,20,1
Node_16,58,1,7,1
Node_16,59,2,8,1
Node_16,59,2,9,1
Node_16,59,2,5,1
Node_16,59,2,22,1
Node_16,59,2,16,1
Node_16,59,2,10,1
Node_16,59,2,12,1
Node_16,60,3,12,1
Node_16,60,3,20,1
Node_16,60,3,4,1
Node_16,60,3,5,1
Node_16,60,3,15,1
Node_16,60,3,8,1
Node_17,1,0,19,1
Node_17,1,0,10,1
Node_17,1,0,9,1
Node_17,1,0,4,1
Node_17,1,0,17,1
Node_17,1,0,3,1
Node_17,1,0,21,1
Node_17,1,0,0,1
Node_17,2,1,12,1
Node_17,2,1,16,1
Node_17,2,1,14,1
Node_17,2,1,21,1
Node_17,2,1,17,1
Node_17,2,1,9,1
Node_17,2,1,8,1
Node_17,2,1,3,1
Node_17,2,1,4,1
Node_17,2,1,10,1
Node_17,2,1,5,1
Node_17,3,2,16,1
Node_17,3,2,10,1
Node_17,3,2,4,1
Node_17,3,2,14,1
Node_17,3,2,5,1
Node_17,3,2,21,1
Node_17,3,2,9,1
Node_17,3,2,22,1
Node_17,3,2,3,1
Node_17,3,2,17,1
Node_17,4,3,15,1
Node_17,4,3,1,1
Node_17,4,3,8,1
Node_17,4,3,2,1
Node_17,4,3,5,1
Node_17,4,3,12,1
Node_17,4,3,23,1
Node_17,4,3,21,1
Node_17,4,3,9,1
Node_17,4,3,6,1
Node_17,5,4,8,1
Node_17,5,4,23,1
Node_17,5,4,16,1
Node_17,5,4,20,1
Node_17,5,4,22,1
Node_17,5,4,15,1
Node_17,6,5,22,1
Node_17,6,5,19,1
Node_17,6,5,10,1
Node_17,7,6,19,1
Node_17,8,0,21,1
Node_17,8,0,3,1
Node_17,8,0,10,1
Node_17,8,0,9,1
Node_17,8,0,12,1
Node_17,8,0,11,1
Node_17,8,0,5,1
Node_17,8,0,14,1
Node_17,8,0,13,1
Node_17,8,0,7,1
Node_17,8,0,17,1
Node_17,8,0,16,1
Node_17,9,1,9,1
Node_17,9,1,6,1
Node_17,9,1,11,1
Node_17,9,1,22,1
Node_17,9,1,12,1
Node_17,9,1,20,1
Node_17,9,1,21,1
Node_17,10,2,22,1
Node_17,10,2,9,1
Node_17,10,2,23,1
Node_17,10,2,6,1
Node_17,10,2,1,1
Node_17,11,3,4,1
Node_17,11,3,11,1
Node_17,11,3,5,1
Node_17,11,3,19,1
Node_17,11,3,7,1
Node_17,11,3,22,1
Node_17,11,3,21,1
Node_17,11,3,1,1
Node_17,11,3,6,1
Node_17,11,3,17,1
Node_17,11,3,12,1
Node_17,12,4,21,1
Node_17,12,4,18,1
Node_17,12,4,19,1
Node_17,12,4,13,1
Node_17,12,4,17,1
Node_17,12,4,1,1
Node_17,12,4,11,1
Node_17,12,4,9,1
Node_17,12,4,23,1
Node_17,12,4,7,1
Node_17,12,4,12,1
Node_17,13,5,3,1
Node_17,13,5,13,1
Node_17,13,5,22,1
